date,PM2.5,PM10,station_name,latitude,longitude,temperature,humidity,pressure,wind_speed,precipitation
2024-12-28,0.85,1.21,Kazhydromet-9,51.155703,71.471415,-5.2,90,980.5,21.9,2.3
2024-12-29,1.29,1.52,Kazhydromet-9,51.155703,71.471415,-7.9,90,978.7,15.5,0.7
2024-12-30,1.17,1.59,Kazhydromet-9,51.155703,71.471415,-7.9,88,979.5,8.8,0.0
2024-12-31,0.84,1.38,Kazhydromet-9,51.155703,71.471415,-8.1,87,980.1,8.0,0.0
2025-01-01,1.39,1.72,Kazhydromet-9,51.155703,71.471415,-10.9,85,976.3,19.4,0.0
2025-01-02,2.54,3.08,Kazhydromet-9,51.155703,71.471415,-6.6,87,972.6,28.9,3.2
2025-01-03,3.39,3.55,Kazhydromet-9,51.155703,71.471415,-4.5,89,974.8,31.9,2.0
2025-01-04,1.26,1.39,Kazhydromet-9,51.155703,71.471415,-3.2,93,980.2,19.0,0.0
2025-01-05,0.69,0.94,Kazhydromet-9,51.155703,71.471415,-5.7,92,981.6,14.1,0.0
2025-01-06,1.55,2.48,Kazhydromet-9,51.155703,71.471415,-5.2,90,982.5,17.1,0.0
2025-01-07,1.97,2.79,Kazhydromet-9,51.155703,71.471415,-4.1,91,979.9,10.9,3.5
2025-01-08,1.5,1.84,Kazhydromet-9,51.155703,71.471415,-12.9,82,989.9,17.2,2.6
2025-01-09,2.04,1.98,Kazhydromet-9,51.155703,71.471415,-7.8,74,996.3,26.4,0.6
2025-01-10,0.85,1.37,Kazhydromet-9,51.155703,71.471415,-7.7,72,992.2,22.7,0.0
2025-01-11,1.36,1.61,Kazhydromet-9,51.155703,71.471415,-9.3,83,990.2,10.1,0.0
2025-01-12,1.14,1.35,Kazhydromet-9,51.155703,71.471415,-12.8,80,989.2,6.5,0.0
2025-01-13,0.69,0.89,Kazhydromet-9,51.155703,71.471415,-12.6,73,987.4,9.4,0.0
2025-01-14,2.74,3.19,Kazhydromet-9,51.155703,71.471415,-10.6,76,983.6,11.5,0.0
2025-01-15,2.19,2.4,Kazhydromet-9,51.155703,71.471415,-10.9,80,975.3,18.8,0.0
2025-01-16,1.01,1.77,Kazhydromet-9,51.155703,71.471415,-10.4,85,971.7,20.9,0.5
2025-01-17,1.73,1.93,Kazhydromet-9,51.155703,71.471415,-6.7,87,969.6,24.6,2.8
2025-01-18,0.93,1.3,Kazhydromet-9,51.155703,71.471415,-7.7,85,973.1,17.0,0.4
2025-01-19,1.12,1.38,Kazhydromet-9,51.155703,71.471415,-5.9,89,973.8,17.3,0.1
2025-01-20,3.72,4.32,Kazhydromet-9,51.155703,71.471415,-0.5,92,967.3,27.5,4.6
2025-01-21,1.49,2.04,Kazhydromet-9,51.155703,71.471415,-2.7,88,955.4,33.7,5.7
2025-01-22,2.11,2.54,Kazhydromet-9,51.155703,71.471415,-16.9,75,961.7,29.5,1.0
2025-01-23,1.56,1.72,Kazhydromet-9,51.155703,71.471415,-25.0,73,991.7,19.4,0.0
2025-01-28,1.66,2.69,Kazhydromet-9,51.155703,71.471415,-13.1,84,980.4,17.7,1.1
2025-01-29,1.26,1.82,Kazhydromet-9,51.155703,71.471415,-5.6,91,973.1,20.4,5.7
2025-01-30,4.69,5.34,Kazhydromet-9,51.155703,71.471415,-7.5,89,977.8,12.1,2.0
2025-01-31,2.36,2.27,Kazhydromet-9,51.155703,71.471415,-17.3,84,987.3,8.4,0.0
2025-02-01,1.02,1.59,Kazhydromet-9,51.155703,71.471415,-8.5,89,986.5,21.8,3.9
2025-02-02,1.59,1.58,Kazhydromet-9,51.155703,71.471415,-2.5,95,989.6,14.9,0.2
2025-02-03,2.47,2.57,Kazhydromet-9,51.155703,71.471415,-4.3,90,994.6,9.5,0.0
2025-02-04,2.72,2.69,Kazhydromet-9,51.155703,71.471415,-8.7,87,995.8,15.2,0.0
2025-02-05,1.86,2.12,Kazhydromet-9,51.155703,71.471415,-6.8,90,998.4,20.9,0.0
2025-02-06,0.84,1.1,Kazhydromet-9,51.155703,71.471415,-12.1,85,996.3,24.5,0.0
2025-02-07,1.87,2.52,Kazhydromet-9,51.155703,71.471415,-17.9,79,993.0,23.4,0.0
2025-02-08,2.22,3.31,Kazhydromet-9,51.155703,71.471415,-17.4,80,992.3,16.6,0.0
2025-02-09,0.63,0.93,Kazhydromet-9,51.155703,71.471415,-16.9,84,989.8,7.2,0.0
2025-02-10,1.2,1.5,Kazhydromet-9,51.155703,71.471415,-12.6,87,991.3,11.6,0.0
2025-02-11,0.98,1.47,Kazhydromet-9,51.155703,71.471415,-10.6,87,987.2,13.2,0.0
2025-02-12,3.61,4.12,Kazhydromet-9,51.155703,71.471415,-12.2,87,981.4,17.0,0.0
2025-02-13,1.65,1.96,Kazhydromet-9,51.155703,71.471415,-7.6,88,977.2,29.4,0.0
2025-02-14,2.41,2.69,Kazhydromet-9,51.155703,71.471415,-7.9,87,981.6,14.8,0.0
2025-02-15,3.95,4.59,Kazhydromet-9,51.155703,71.471415,-6.8,87,978.3,15.0,0.0
2025-02-16,1.47,1.98,Kazhydromet-9,51.155703,71.471415,-8.1,88,980.8,12.0,0.0
2025-02-17,1.5,1.72,Kazhydromet-9,51.155703,71.471415,-8.9,86,986.8,18.5,0.0
2025-02-18,1.75,2.42,Kazhydromet-9,51.155703,71.471415,-10.6,85,987.1,14.0,0.0
2025-02-19,2.21,2.4,Kazhydromet-9,51.155703,71.471415,-11.8,86,984.3,8.8,0.0
2025-02-21,1.53,1.68,Kazhydromet-9,51.155703,71.471415,-10.9,86,987.9,8.5,0.0
2025-02-22,2.0,2.57,Kazhydromet-9,51.155703,71.471415,-10.6,84,986.2,15.1,0.0
2025-02-23,1.6,2.06,Kazhydromet-9,51.155703,71.471415,-7.8,85,982.4,14.6,0.3
2025-02-24,3.74,4.3,Kazhydromet-9,51.155703,71.471415,-8.5,85,979.0,14.5,0.0
2025-02-25,1.36,1.84,Kazhydromet-9,51.155703,71.471415,-4.7,85,972.6,7.7,0.0
2025-02-26,0.84,0.92,Kazhydromet-9,51.155703,71.471415,-4.7,91,972.5,15.2,0.3
2025-02-27,1.52,2.19,Kazhydromet-9,51.155703,71.471415,-10.2,85,984.2,16.7,0.0
2025-02-28,2.02,2.02,Kazhydromet-9,51.155703,71.471415,-11.6,86,984.7,8.3,0.0
2025-03-01,2.31,2.44,Kazhydromet-9,51.155703,71.471415,-13.8,85,986.0,8.7,0.0
2025-03-02,1.64,2.04,Kazhydromet-9,51.155703,71.471415,-13.7,83,983.6,8.3,0.0
2025-03-03,1.78,2.29,Kazhydromet-9,51.155703,71.471415,-7.8,77,977.1,15.4,1.7
2025-03-04,0.68,1.13,Kazhydromet-9,51.155703,71.471415,-11.4,84,981.7,15.2,0.6
2025-03-05,1.99,2.31,Kazhydromet-9,51.155703,71.471415,-10.1,81,982.4,22.5,0.7
2025-03-06,0.78,1.08,Kazhydromet-9,51.155703,71.471415,-3.1,87,963.0,29.1,6.7
2025-03-07,2.7,3.28,Kazhydromet-9,51.155703,71.471415,-7.4,86,961.8,19.4,0.9
2025-03-08,1.38,1.49,Kazhydromet-9,51.155703,71.471415,-5.3,89,962.4,13.5,3.3
2025-03-09,1.19,1.59,Kazhydromet-9,51.155703,71.471415,-9.5,86,967.1,18.2,2.1
2025-03-10,0.91,1.17,Kazhydromet-9,51.155703,71.471415,-9.1,86,976.3,24.9,4.0
2025-03-11,2.7,2.8,Kazhydromet-9,51.155703,71.471415,-3.4,91,979.7,17.4,0.6
2025-03-12,3.95,4.58,Kazhydromet-9,51.155703,71.471415,-6.7,84,991.3,10.8,0.0
2025-03-13,2.64,3.0,Kazhydromet-9,51.155703,71.471415,-6.3,80,988.5,18.9,0.0
2025-03-14,1.96,2.24,Kazhydromet-9,51.155703,71.471415,-5.6,75,983.5,17.8,0.1
2025-03-15,1.55,2.22,Kazhydromet-9,51.155703,71.471415,-1.8,88,982.9,9.5,0.1
2025-03-16,2.23,2.44,Kazhydromet-9,51.155703,71.471415,-2.7,88,980.7,17.0,0.2
2025-03-17,1.17,1.33,Kazhydromet-9,51.155703,71.471415,0.5,79,977.1,24.5,0.0
2025-03-18,1.25,1.25,Kazhydromet-9,51.155703,71.471415,2.9,82,977.8,22.0,0.0
2025-03-19,2.13,2.21,Kazhydromet-9,51.155703,71.471415,2.6,77,976.6,20.0,0.0
2025-03-20,1.06,1.07,Kazhydromet-9,51.155703,71.471415,2.8,77,970.8,20.5,0.0
2025-03-21,1.53,1.71,Kazhydromet-9,51.155703,71.471415,0.5,90,973.3,13.1,3.6
2025-03-22,1.21,1.27,Kazhydromet-9,51.155703,71.471415,-3.4,83,984.5,7.5,0.0
2025-03-23,2.93,3.15,Kazhydromet-9,51.155703,71.471415,-4.0,88,979.5,11.9,0.0
2025-03-24,2.06,2.63,Kazhydromet-9,51.155703,71.471415,-5.2,77,979.0,18.8,0.5
2025-03-25,1.01,1.22,Kazhydromet-9,51.155703,71.471415,-7.8,78,991.7,8.8,0.0
2025-03-26,2.09,2.43,Kazhydromet-9,51.155703,71.471415,-5.9,85,994.3,5.1,0.0
2025-03-27,1.21,1.29,Kazhydromet-9,51.155703,71.471415,-2.1,78,989.7,15.1,0.0
2025-03-28,2.02,2.74,Kazhydromet-9,51.155703,71.471415,-0.4,72,986.6,16.0,0.0
2025-03-29,1.66,2.02,Kazhydromet-9,51.155703,71.471415,1.0,77,986.4,11.5,0.0
2025-03-30,0.92,1.46,Kazhydromet-9,51.155703,71.471415,0.9,73,986.7,4.4,0.0
2025-03-31,3.59,3.58,Kazhydromet-9,51.155703,71.471415,2.6,75,983.7,10.0,1.5
2025-04-01,1.32,2.04,Kazhydromet-9,51.155703,71.471415,3.5,86,979.5,13.6,0.1
2025-04-02,2.5,2.85,Kazhydromet-9,51.155703,71.471415,4.1,72,981.6,4.2,0.0
2025-04-03,1.09,1.79,Kazhydromet-9,51.155703,71.471415,7.7,60,971.4,20.5,0.0
2025-04-04,1.1,1.69,Kazhydromet-9,51.155703,71.471415,7.2,79,956.2,22.4,7.2
2025-04-05,1.04,1.37,Kazhydromet-9,51.155703,71.471415,4.8,67,971.5,17.6,0.0
2025-04-06,2.04,2.37,Kazhydromet-9,51.155703,71.471415,9.0,67,973.0,14.3,0.0
2025-04-07,3.04,3.31,Kazhydromet-9,51.155703,71.471415,8.9,72,968.5,14.1,0.3
2025-04-08,1.22,1.48,Kazhydromet-9,51.155703,71.471415,12.3,73,967.2,11.8,1.5
2025-04-09,1.48,1.98,Kazhydromet-9,51.155703,71.471415,10.7,75,977.8,6.2,0.6
2025-04-10,1.33,1.59,Kazhydromet-9,51.155703,71.471415,13.6,63,977.3,14.6,0.0
2025-04-11,1.19,1.41,Kazhydromet-9,51.155703,71.471415,15.8,48,971.9,19.6,0.0
2025-04-12,2.2,2.5,Kazhydromet-9,51.155703,71.471415,15.7,54,967.1,18.5,0.0
2025-04-13,1.75,2.29,Kazhydromet-9,51.155703,71.471415,6.5,85,971.4,16.7,15.2
2025-04-14,2.99,2.73,Kazhydromet-9,51.155703,71.471415,8.2,70,976.9,8.9,6.9
2025-04-15,0.84,1.26,Kazhydromet-9,51.155703,71.471415,8.2,77,977.2,9.6,2.4
2025-04-16,1.64,2.54,Kazhydromet-9,51.155703,71.471415,7.4,62,978.8,14.4,0.0
2025-04-17,1.24,1.09,Kazhydromet-9,51.155703,71.471415,5.1,56,972.5,21.9,0.5
2025-04-18,3.0,4.09,Kazhydromet-9,51.155703,71.471415,1.7,56,974.9,17.1,1.1
2025-04-19,1.56,2.1,Kazhydromet-9,51.155703,71.471415,-0.1,48,979.3,7.8,0.0
2025-04-20,1.37,1.69,Kazhydromet-9,51.155703,71.471415,12.3,54,973.4,22.9,0.0
2025-04-21,2.16,2.36,Kazhydromet-9,51.155703,71.471415,14.5,67,976.5,14.6,0.3
2025-04-22,0.76,0.91,Kazhydromet-9,51.155703,71.471415,14.8,70,979.1,10.4,0.0
2025-04-23,1.55,1.49,Kazhydromet-9,51.155703,71.471415,15.5,59,976.4,13.1,0.1
2025-04-24,1.79,2.59,Kazhydromet-9,51.155703,71.471415,11.4,65,980.7,15.0,0.0
2025-04-25,1.44,1.47,Kazhydromet-9,51.155703,71.471415,14.9,60,976.3,11.0,0.0
2025-04-26,0.86,1.04,Kazhydromet-9,51.155703,71.471415,17.5,48,969.7,18.6,0.0
2025-04-27,0.89,1.03,Kazhydromet-9,51.155703,71.471415,17.0,69,963.8,11.2,4.2
2025-04-28,1.22,1.21,Kazhydromet-9,51.155703,71.471415,17.7,67,966.3,17.7,1.0
2025-04-29,2.73,3.26,Kazhydromet-9,51.155703,71.471415,8.9,47,972.1,27.2,0.0
2025-04-30,1.99,2.0,Kazhydromet-9,51.155703,71.471415,5.9,55,984.8,9.6,0.0
2025-05-01,1.86,2.37,Kazhydromet-9,51.155703,71.471415,8.7,55,982.0,5.0,0.0
2025-05-02,1.59,1.88,Kazhydromet-9,51.155703,71.471415,11.4,53,979.9,12.5,0.3
2025-05-03,2.96,3.85,Kazhydromet-9,51.155703,71.471415,11.5,55,983.4,10.8,0.0
2025-05-04,2.15,2.34,Kazhydromet-9,51.155703,71.471415,16.0,46,969.0,19.9,0.0
2025-05-05,1.42,1.56,Kazhydromet-9,51.155703,71.471415,14.1,53,973.8,12.4,0.0
2025-05-06,1.84,1.98,Kazhydromet-9,51.155703,71.471415,17.0,55,976.2,8.7,0.0
2025-05-07,0.96,1.26,Kazhydromet-9,51.155703,71.471415,18.4,54,970.6,6.9,0.0
2025-05-08,1.8,1.97,Kazhydromet-9,51.155703,71.471415,20.8,46,966.2,11.9,0.1
2025-05-09,2.23,2.04,Kazhydromet-9,51.155703,71.471415,19.7,56,962.7,13.9,0.8
2025-05-10,1.64,2.25,Kazhydromet-9,51.155703,71.471415,17.7,65,967.3,20.0,4.0
2025-05-11,1.72,1.72,Kazhydromet-9,51.155703,71.471415,14.1,75,974.2,13.1,0.7
2025-05-12,1.51,1.6,Kazhydromet-9,51.155703,71.471415,16.6,68,977.2,9.5,0.0
2025-05-13,1.66,1.71,Kazhydromet-9,51.155703,71.471415,20.9,54,972.0,12.9,0.0
2025-05-14,2.11,2.25,Kazhydromet-9,51.155703,71.471415,22.3,54,969.8,10.0,0.1
2025-05-15,2.15,2.43,Kazhydromet-9,51.155703,71.471415,24.6,50,971.9,10.4,0.0
2025-05-16,1.34,1.23,Kazhydromet-9,51.155703,71.471415,26.1,45,970.7,10.9,0.0
2025-05-17,2.27,2.13,Kazhydromet-9,51.155703,71.471415,24.4,43,962.9,16.5,0.4
2025-05-18,1.67,2.02,Kazhydromet-9,51.155703,71.471415,12.9,89,962.1,22.0,31.5
2025-05-19,0.97,1.12,Kazhydromet-9,51.155703,71.471415,13.8,57,977.2,11.4,0.0
2025-05-20,1.81,1.89,Kazhydromet-9,51.155703,71.471415,16.1,55,976.7,13.2,0.0
2025-05-21,1.68,2.02,Kazhydromet-9,51.155703,71.471415,18.6,51,972.2,15.2,0.0
2025-05-22,1.63,1.87,Kazhydromet-9,51.155703,71.471415,18.1,60,968.6,14.1,1.5
2025-05-23,2.31,2.48,Kazhydromet-9,51.155703,71.471415,15.5,67,963.1,25.2,1.0
2025-05-24,1.35,1.41,Kazhydromet-9,51.155703,71.471415,12.8,65,970.4,14.0,0.2
2025-05-25,2.27,3.05,Kazhydromet-9,51.155703,71.471415,10.6,65,971.2,6.9,0.9
2025-05-26,1.27,1.38,Kazhydromet-9,51.155703,71.471415,10.9,61,977.1,14.2,0.6
2025-05-27,3.2,3.34,Kazhydromet-9,51.155703,71.471415,12.6,58,982.3,10.3,0.0
2025-05-28,2.21,2.68,Kazhydromet-9,51.155703,71.471415,17.6,55,977.1,16.8,0.5
2025-05-29,2.18,2.9,Kazhydromet-9,51.155703,71.471415,16.3,66,979.1,6.3,0.2
2025-05-30,1.51,1.36,Kazhydromet-9,51.155703,71.471415,19.3,59,976.4,11.8,0.0
2025-05-31,1.46,1.77,Kazhydromet-9,51.155703,71.471415,20.7,56,977.5,6.4,0.2
2025-06-01,1.12,1.28,Kazhydromet-9,51.155703,71.471415,20.4,54,976.2,6.8,0.9
2025-06-02,1.37,1.28,Kazhydromet-9,51.155703,71.471415,21.5,53,971.9,4.1,0.0
2025-06-03,1.73,1.92,Kazhydromet-9,51.155703,71.471415,23.7,43,967.1,10.6,0.1
2025-06-04,1.12,1.4,Kazhydromet-9,51.155703,71.471415,21.7,57,963.4,12.5,3.1
2025-06-05,1.61,1.5,Kazhydromet-9,51.155703,71.471415,19.8,50,966.0,13.0,0.0
2025-06-06,1.31,1.51,Kazhydromet-9,51.155703,71.471415,23.0,51,970.2,7.6,0.0
2025-06-07,1.51,1.55,Kazhydromet-9,51.155703,71.471415,20.8,63,968.6,14.6,3.1
2025-06-08,1.68,1.92,Kazhydromet-9,51.155703,71.471415,15.0,85,971.7,17.2,17.2
2025-06-09,1.42,1.33,Kazhydromet-9,51.155703,71.471415,15.8,65,977.4,15.1,0.0
2025-06-10,1.4,1.62,Kazhydromet-9,51.155703,71.471415,18.0,60,975.9,17.0,0.0
2025-06-11,1.51,1.4,Kazhydromet-9,51.155703,71.471415,22.5,56,973.3,13.1,0.0
2025-06-12,1.26,1.21,Kazhydromet-9,51.155703,71.471415,22.2,61,973.4,8.8,0.0
2025-06-13,2.79,3.35,Kazhydromet-9,51.155703,71.471415,22.4,65,972.2,9.1,2.6
2025-06-14,1.84,1.85,Kazhydromet-9,51.155703,71.471415,22.1,65,969.1,7.1,0.2
2025-06-15,1.08,1.38,Kazhydromet-9,51.155703,71.471415,22.5,67,968.2,10.0,0.5
2025-06-16,1.0,1.03,Kazhydromet-9,51.155703,71.471415,23.9,57,969.2,7.6,0.0
2025-06-17,1.02,0.96,Kazhydromet-9,51.155703,71.471415,26.0,49,966.2,10.3,0.0
2025-06-18,0.92,0.86,Kazhydromet-9,51.155703,71.471415,27.0,41,962.3,13.7,1.1
2025-06-19,0.96,1.05,Kazhydromet-9,51.155703,71.471415,24.0,49,959.6,11.6,0.8
2025-06-20,2.4,2.71,Kazhydromet-9,51.155703,71.471415,20.3,59,961.5,18.4,1.0
2025-06-21,2.13,2.25,Kazhydromet-9,51.155703,71.471415,19.4,60,964.1,25.0,4.9
2025-06-22,1.25,1.23,Kazhydromet-9,51.155703,71.471415,21.5,51,965.0,18.8,0.0
2025-06-23,1.84,1.94,Kazhydromet-9,51.155703,71.471415,16.8,69,962.9,11.1,12.0
2025-06-24,1.43,1.49,Kazhydromet-9,51.155703,71.471415,17.3,69,965.8,10.9,0.2
2025-06-25,1.15,1.26,Kazhydromet-9,51.155703,71.471415,16.3,62,967.9,16.6,0.6
2025-06-26,1.46,1.64,Kazhydromet-9,51.155703,71.471415,15.0,77,966.8,17.8,8.3
2025-06-27,2.14,2.09,Kazhydromet-9,51.155703,71.471415,17.3,70,967.7,10.9,1.0
2025-06-28,2.17,2.44,Kazhydromet-9,51.155703,71.471415,19.8,65,962.2,10.7,1.6
2025-06-29,1.04,1.2,Kazhydromet-9,51.155703,71.471415,17.2,78,956.6,9.5,7.4
2025-06-30,2.84,3.01,Kazhydromet-9,51.155703,71.471415,17.8,75,957.5,9.1,0.2
2025-07-01,2.04,2.19,Kazhydromet-9,51.155703,71.471415,20.8,65,964.8,8.1,0.0
2025-07-02,1.53,1.44,Kazhydromet-9,51.155703,71.471415,22.8,66,970.0,3.7,0.0
2025-07-03,1.17,1.29,Kazhydromet-9,51.155703,71.471415,24.7,61,970.7,6.3,0.0
2025-07-04,1.07,1.04,Kazhydromet-9,51.155703,71.471415,24.0,59,963.6,14.6,2.8
2025-07-05,0.63,0.78,Kazhydromet-9,51.155703,71.471415,18.5,77,960.8,14.0,9.9
2025-07-06,1.91,2.02,Kazhydromet-9,51.155703,71.471415,20.4,64,964.6,14.0,0.0
2025-07-07,1.45,1.44,Kazhydromet-9,51.155703,71.471415,19.8,70,964.9,12.1,4.0
2025-07-08,1.78,1.87,Kazhydromet-9,51.155703,71.471415,18.3,61,970.4,9.6,0.0
2025-07-09,0.57,0.68,Kazhydromet-9,51.155703,71.471415,19.2,54,970.9,12.0,0.0
2025-07-10,1.33,1.39,Kazhydromet-9,51.155703,71.471415,19.8,61,970.5,7.6,0.1
2025-07-11,0.93,1.19,Kazhydromet-9,51.155703,71.471415,21.3,66,969.5,10.7,2.0
2025-07-12,1.79,2.0,Kazhydromet-9,51.155703,71.471415,19.7,57,969.9,14.1,0.0
2025-07-13,1.98,1.94,Kazhydromet-9,51.155703,71.471415,18.3,60,968.4,10.3,0.0
2025-07-14,1.24,1.36,Kazhydromet-9,51.155703,71.471415,17.3,67,966.5,10.1,0.1
2025-07-15,1.35,1.73,Kazhydromet-9,51.155703,71.471415,18.0,72,966.2,5.8,0.4
2025-07-16,1.62,1.6,Kazhydromet-9,51.155703,71.471415,21.1,60,965.9,5.0,0.0
2025-07-17,2.77,2.66,Kazhydromet-9,51.155703,71.471415,23.4,52,965.1,9.0,0.0
2025-07-18,2.02,1.97,Kazhydromet-9,51.155703,71.471415,23.9,55,965.2,9.6,0.3
2025-07-19,2.91,2.5,Kazhydromet-9,51.155703,71.471415,19.0,64,966.6,15.4,0.1
2025-07-20,1.11,1.2,Kazhydromet-9,51.155703,71.471415,18.2,59,975.4,5.7,0.0
2025-07-21,1.38,1.9,Kazhydromet-9,51.155703,71.471415,20.9,54,975.1,8.2,0.0
2025-07-22,1.81,2.1,Kazhydromet-9,51.155703,71.471415,22.7,49,974.4,9.5,0.0
2025-07-23,0.7,0.68,Kazhydromet-9,51.155703,71.471415,23.9,43,967.2,8.8,1.0
2025-07-24,1.5,1.57,Kazhydromet-9,51.155703,71.471415,22.7,46,961.2,13.1,0.0
2025-07-25,0.64,0.56,Kazhydromet-9,51.155703,71.471415,22.1,50,957.1,11.4,0.8
2025-07-26,1.69,2.08,Kazhydromet-9,51.155703,71.471415,21.7,74,956.9,10.2,6.5
2025-07-27,0.85,0.98,Kazhydromet-9,51.155703,71.471415,20.6,75,956.7,14.1,2.3
2025-07-28,1.07,0.87,Kazhydromet-9,51.155703,71.471415,21.5,61,961.0,12.6,0.0
2025-07-29,1.5,1.65,Kazhydromet-9,51.155703,71.471415,19.5,71,960.0,11.1,9.2
2025-07-30,0.89,0.84,Kazhydromet-9,51.155703,71.471415,17.8,75,958.9,7.6,5.5
2025-07-31,2.27,1.9,Kazhydromet-9,51.155703,71.471415,18.3,77,959.4,4.7,0.6
2025-08-01,1.95,2.04,Kazhydromet-9,51.155703,71.471415,18.0,81,960.9,6.8,9.4
2025-08-02,2.02,2.02,Kazhydromet-9,51.155703,71.471415,18.5,82,965.5,11.8,4.1
2025-08-03,1.67,1.74,Kazhydromet-9,51.155703,71.471415,17.0,65,973.2,13.6,0.0
2025-08-04,0.64,0.73,Kazhydromet-9,51.155703,71.471415,14.2,58,978.5,11.7,0.0
2025-08-05,0.93,0.9,Kazhydromet-9,51.155703,71.471415,16.0,58,976.7,10.5,0.0
2025-08-06,0.95,1.15,Kazhydromet-9,51.155703,71.471415,18.7,56,970.5,17.6,0.7
2025-08-07,1.04,0.94,Kazhydromet-9,51.155703,71.471415,17.3,70,968.8,8.6,4.2
2025-08-08,1.85,2.0,Kazhydromet-9,51.155703,71.471415,16.0,70,967.6,13.8,0.0
2025-08-09,2.42,2.29,Kazhydromet-9,51.155703,71.471415,15.8,62,972.8,11.9,0.0
2025-08-10,2.25,2.48,Kazhydromet-9,51.155703,71.471415,17.5,64,975.4,4.0,0.0
2025-08-11,0.94,1.1,Kazhydromet-9,51.155703,71.471415,20.1,53,972.0,10.1,0.0
2025-08-12,2.59,2.65,Kazhydromet-9,51.155703,71.471415,16.9,75,962.9,24.4,7.2
2025-08-13,1.25,1.23,Kazhydromet-9,51.155703,71.471415,18.9,65,967.0,11.9,0.0
2025-08-14,2.22,2.48,Kazhydromet-9,51.155703,71.471415,17.5,73,959.4,14.8,8.4
2025-08-15,1.65,1.9,Kazhydromet-9,51.155703,71.471415,16.9,74,960.1,14.7,0.8
2025-08-16,2.12,2.45,Kazhydromet-9,51.155703,71.471415,16.0,82,960.3,11.3,14.5
2025-08-17,3.84,3.52,Kazhydromet-9,51.155703,71.471415,16.2,75,961.8,14.9,7.0
2025-08-18,1.96,1.78,Kazhydromet-9,51.155703,71.471415,16.1,71,968.2,13.9,2.1
2025-08-19,2.09,2.36,Kazhydromet-9,51.155703,71.471415,18.2,68,970.5,8.0,1.0
2025-08-20,1.99,2.04,Kazhydromet-9,51.155703,71.471415,20.4,65,965.8,9.1,0.0
2025-08-21,1.28,1.22,Kazhydromet-9,51.155703,71.471415,19.0,60,963.0,11.5,0.1
2025-08-22,1.52,1.5,Kazhydromet-9,51.155703,71.471415,15.6,71,965.0,13.6,1.6
2025-08-23,0.99,0.97,Kazhydromet-9,51.155703,71.471415,17.9,72,968.6,12.2,1.2
2025-08-24,2.29,2.24,Kazhydromet-9,51.155703,71.471415,18.7,68,976.1,8.5,0.0
2025-08-25,1.54,1.74,Kazhydromet-9,51.155703,71.471415,18.7,56,979.3,9.5,0.0
2025-08-26,2.48,2.25,Kazhydromet-9,51.155703,71.471415,20.9,53,979.4,9.7,0.0
2025-08-27,1.73,1.51,Kazhydromet-9,51.155703,71.471415,23.0,44,978.4,8.2,0.0
2025-08-28,2.5,2.44,Kazhydromet-9,51.155703,71.471415,25.2,36,973.7,13.1,0.0
2025-08-29,1.91,2.04,Kazhydromet-9,51.155703,71.471415,20.4,50,973.2,10.6,0.1
2025-08-30,1.72,1.29,Kazhydromet-9,51.155703,71.471415,14.8,57,969.0,13.3,1.6
2025-08-31,0.96,0.97,Kazhydromet-9,51.155703,71.471415,12.6,65,974.0,17.6,0.3
2025-09-01,2.6,2.45,Kazhydromet-9,51.155703,71.471415,12.7,74,969.3,11.8,0.6
2025-09-02,0.52,0.57,Kazhydromet-9,51.155703,71.471415,12.5,69,973.8,13.2,0.2
2025-10-08,65.01,75.22,Kazhydromet-9,51.155703,71.471415,1.9,66,985.3,4.7,0.0
2025-10-09,11.55,13.1,Kazhydromet-9,51.155703,71.471415,4.7,66,983.5,8.2,0.0
2025-10-10,12.79,14.85,Kazhydromet-9,51.155703,71.471415,5.1,69,983.8,6.3,0.0
2025-10-11,8.52,9.78,Kazhydromet-9,51.155703,71.471415,2.8,73,979.3,16.3,0.0
2025-10-12,7.27,10.27,Kazhydromet-9,51.155703,71.471415,0.1,69,981.3,20.5,0.0
2025-10-13,7.78,11.28,Kazhydromet-9,51.155703,71.471415,-1.2,66,985.7,15.0,0.0
2025-10-14,7.3,9.25,Kazhydromet-9,51.155703,71.471415,-3.4,65,992.5,14.7,0.0
2025-10-15,7.57,10.32,Kazhydromet-9,51.155703,71.471415,-2.4,61,995.1,17.1,0.0
2025-10-16,7.81,11.23,Kazhydromet-9,51.155703,71.471415,0.1,51,990.0,18.1,0.0
2025-10-17,8.06,9.1,Kazhydromet-9,51.155703,71.471415,1.9,47,982.2,16.2,0.0
2025-10-18,12.75,14.28,Kazhydromet-9,51.155703,71.471415,3.1,66,977.5,16.0,0.0
2025-10-19,16.8,18.53,Kazhydromet-9,51.155703,71.471415,2.6,74,983.1,10.8,0.0
2025-10-20,39.9,45.5,Kazhydromet-9,51.155703,71.471415,2.5,68,985.7,5.1,0.0
2025-10-21,24.9,30.32,Kazhydromet-9,51.155703,71.471415,2.8,71,987.2,9.2,0.0
2025-10-22,9.86,11.81,Kazhydromet-9,51.155703,71.471415,3.2,67,989.6,16.0,0.0
2025-10-23,11.5,13.98,Kazhydromet-9,51.155703,71.471415,4.3,59,987.5,12.6,0.0
2025-10-24,12.9,16.23,Kazhydromet-9,51.155703,71.471415,5.7,54,981.5,9.5,0.0
